price,square_feet,bathrooms,bedrooms,state,pets_allowed,fee,has_photo,state_median_price,high_price
825.0,656.0,1.0,1.0,NE,Cats,No,Thumbnail,875.0,0
705.0,790.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail,875.0,0
720.0,664.0,1.0,1.0,NE,"Cats,Dogs",No,Yes,875.0,0
770.0,880.0,1.5,2.0,NE,"Cats,Dogs",No,Thumbnail,875.0,0
1165.0,628.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1246.0,784.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1402.0,793.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
762.0,561.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
815.0,635.0,1.0,1.0,NE,Cats,No,Thumbnail,875.0,0
959.0,840.0,1.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1556.0,1185.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1165.0,784.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1330.0,822.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1721.0,1313.0,2.0,3.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
735.0,800.0,1.0,2.0,ND,Cats,No,Yes,835.0,0
1401.0,1056.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
850.0,665.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1099.0,650.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
760.0,760.0,1.0,1.0,ND,Cats,No,Thumbnail,835.0,0
934.0,1010.0,2.0,2.0,KY,"Cats,Dogs",No,Thumbnail,880.0,1
1330.0,962.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
980.0,990.0,2.0,2.0,NE,Cats,No,Thumbnail,875.0,1
1620.0,1309.0,2.0,3.0,GA,"Cats,Dogs",No,Yes,1287.0,1
935.0,612.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1265.0,1297.0,2.5,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
1361.0,1034.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1172.0,863.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1430.0,595.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1070.0,1057.0,1.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
1688.0,1376.0,2.0,3.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
1660.0,970.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
938.0,885.0,1.0,1.0,NE,"Cats,Dogs",No,Thumbnail,875.0,1
650.0,600.0,1.0,2.0,CA,"Cats,Dogs",No,No,2195.0,0
650.0,654.0,1.0,1.0,NE,Cats,No,Thumbnail,875.0,0
1225.0,966.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1060.0,915.0,1.0,1.0,NE,"Cats,Dogs",No,Yes,875.0,1
1715.0,713.0,1.0,1.0,VA,Cats,No,Thumbnail,1420.0,1
2340.0,826.0,1.0,1.0,VA,"Cats,Dogs",No,No,1420.0,1
2155.0,951.0,1.0,1.0,VA,Cats,No,Thumbnail,1420.0,1
1671.0,515.0,1.0,2.0,VA,"Cats,Dogs",No,No,1420.0,1
2515.0,1209.0,2.0,2.0,VA,Cats,No,Thumbnail,1420.0,1
995.0,810.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,0
1095.0,460.0,1.0,1.0,CA,Cats,No,Yes,2195.0,0
1750.0,1169.0,2.0,2.0,NE,Cats,No,Thumbnail,875.0,1
1800.0,1169.0,2.0,2.0,NE,Cats,No,Thumbnail,875.0,1
1205.0,710.0,1.0,2.0,NE,Cats,No,Thumbnail,875.0,1
1099.0,947.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1340.0,1373.0,2.5,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
900.0,850.0,1.0,1.0,NE,Cats,No,Thumbnail,875.0,1
1330.0,1274.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1140.0,847.0,1.0,1.0,NC,"Cats,Dogs",No,Yes,1126.5,1
1155.0,681.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1130.0,950.0,1.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1235.0,1279.0,2.0,3.0,KY,"Cats,Dogs",No,Yes,880.0,1
924.0,840.0,1.0,2.0,KY,"Cats,Dogs",No,Thumbnail,880.0,1
745.0,701.0,1.0,1.0,KY,"Cats,Dogs",No,No,880.0,0
750.0,1146.0,2.0,2.0,GA,"Cats,Dogs",No,Yes,1287.0,0
1720.0,1246.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
1280.0,1208.0,2.0,2.0,NE,"Cats,Dogs",No,Yes,875.0,1
2133.0,1541.0,2.0,3.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1130.0,1132.0,1.5,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1370.0,1078.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
775.0,944.0,1.5,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
687.0,850.0,1.0,2.0,KY,"Cats,Dogs",No,Yes,880.0,0
1139.0,1320.0,2.0,3.0,NE,"Cats,Dogs",No,Yes,875.0,1
2739.0,1048.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
1325.0,1350.0,2.0,3.0,GA,"Cats,Dogs",No,No,1287.0,1
1220.0,875.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
1794.0,713.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1410.0,1272.0,2.0,3.0,MT,"Cats,Dogs",No,Yes,1147.5,1
909.0,755.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1356.0,793.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1163.0,692.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1285.0,1150.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1260.0,1050.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1619.0,1190.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1487.0,1176.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
885.0,851.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1079.0,1000.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
640.0,396.0,1.0,1.0,KY,"Cats,Dogs",No,Thumbnail,880.0,0
1203.0,1053.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
1389.0,1063.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
1330.0,800.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1520.0,809.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
2150.0,1330.0,2.5,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1435.0,740.0,1.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
2625.0,1092.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,1
983.0,628.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
635.0,761.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1670.0,908.0,1.0,1.0,GA,"Cats,Dogs",No,Yes,1287.0,1
1331.0,1065.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
1719.0,1024.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1095.0,707.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,0
1701.0,1131.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
829.0,834.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
880.0,1127.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1110.0,806.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
995.0,858.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,0
1205.0,1136.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
1380.0,1201.0,2.0,2.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1217.0,844.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
1605.0,1130.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
659.0,738.0,1.0,1.0,KS,"Cats,Dogs",No,Thumbnail,850.0,0
1615.0,1312.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1875.0,1278.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1109.0,691.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,0
1399.0,1122.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
1770.0,1203.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1661.0,783.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1555.0,1024.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
482.0,710.0,1.0,1.0,KS,"Cats,Dogs",No,Thumbnail,850.0,0
650.0,800.0,1.0,2.0,KS,"Cats,Dogs",No,Thumbnail,850.0,0
1516.0,600.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1466.0,600.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1970.0,1221.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
2027.0,1153.0,2.0,3.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1623.0,797.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1960.0,940.0,1.5,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1490.0,1176.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1553.0,1358.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1725.0,978.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1385.0,1075.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1069.0,713.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1058.0,692.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
2100.0,1136.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
691.0,1125.0,2.0,3.0,MO,"Cats,Dogs",No,Thumbnail,950.0,0
1530.0,926.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
901.0,471.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
892.0,545.0,1.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
1250.0,995.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1219.0,1119.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1044.0,925.0,1.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,0
1899.0,1017.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1558.0,550.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1375.0,1000.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
550.0,820.0,1.0,2.0,KS,"Cats,Dogs",No,No,850.0,0
853.0,953.0,1.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,0
1515.0,1040.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
1800.0,1200.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
450.0,450.0,1.0,1.0,KS,"Cats,Dogs",No,Yes,850.0,0
814.0,825.0,1.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
1925.0,721.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
990.0,424.0,1.0,3.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
1215.0,612.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1115.0,1356.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
2395.0,1038.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,1
2515.0,1217.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1171.0,1091.0,1.5,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
1680.0,678.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
2100.0,1047.0,2.0,2.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
2060.0,966.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1340.0,1022.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
945.0,1080.0,2.0,3.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1435.0,1176.0,2.0,2.0,KS,"Cats,Dogs",No,Thumbnail,850.0,1
1375.0,1143.0,1.5,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,1
1040.0,880.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,0
900.0,900.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,0
1110.0,1600.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,1
1330.0,1062.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1075.0,934.0,2.0,2.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1459.0,724.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,1
1120.0,727.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,0
1075.0,936.0,1.0,1.0,KS,"Cats,Dogs",No,Thumbnail,850.0,1
1592.0,725.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1540.0,763.0,1.0,1.0,AZ,"Cats,Dogs",No,Yes,1096.5,1
1603.0,1281.0,2.5,2.0,KS,"Cats,Dogs",No,Thumbnail,850.0,1
1180.0,611.0,1.0,1.0,MO,"Cats,Dogs",No,Thumbnail,950.0,1
1223.0,814.0,1.0,1.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,1
1795.0,600.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
775.0,774.0,1.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,0
1475.0,1180.0,2.0,2.0,KS,"Cats,Dogs",No,Thumbnail,850.0,1
2095.0,750.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
2186.0,1268.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,1
1110.0,660.0,1.0,1.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1877.0,1000.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1434.0,700.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1438.0,802.0,1.0,1.0,NC,"Cats,Dogs",No,Thumbnail,1126.5,1
885.0,808.0,1.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,0
1449.0,1149.0,2.0,2.0,MO,"Cats,Dogs",No,Thumbnail,950.0,1
950.0,830.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1135.0,1005.0,2.0,2.0,TN,"Cats,Dogs",No,Thumbnail,1085.0,1
1089.0,1015.0,2.0,2.0,AZ,"Cats,Dogs",No,Thumbnail,1096.5,0
1312.0,944.0,2.0,2.0,UT,"Cats,Dogs",No,Thumbnail,1179.0,1
1325.0,950.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1453.0,1253.0,2.0,2.0,TN,"Cats,Dogs",No,Thumbnail,1085.0,1
982.0,944.0,1.0,1.0,GA,"Cats,Dogs",No,Thumbnail,1287.0,0
1515.0,834.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1100.0,1027.0,2.0,2.0,FL,"Cats,Dogs",No,Yes,1350.0,0
1223.0,935.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1180.0,950.0,2.0,2.0,FL,"Cats,Dogs",No,No,1350.0,0
865.0,600.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
885.0,600.0,1.0,1.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,0
1005.0,765.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail,954.5,1
1955.0,1145.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes,1995.0,0
2045.0,916.0,1.0,1.0,NJ,"Cats,Dogs",No,Yes,1995.0,1
820.0,525.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,0
770.0,547.0,1.0,1.0,NV,"Cats,Dogs",No,Yes,1115.0,0
1179.0,564.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
650.0,580.0,1.0,1.0,NV,"Cats,Dogs",No,Thumbnail,1115.0,0
1089.0,778.0,1.0,1.0,OH,"Cats,Dogs",No,Yes,954.5,1
1500.0,380.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
827.0,662.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1781.0,759.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,0
1264.0,815.0,1.0,1.0,NV,"Cats,Dogs",No,Yes,1115.0,1
1200.0,815.0,1.0,1.0,LA,"Cats,Dogs",No,Yes,960.0,1
1310.0,742.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1844.0,1040.0,2.0,2.0,MA,"Cats,Dogs",No,Yes,2167.0,0
1404.0,715.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail,1462.0,0
1251.0,1066.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail,1115.0,1
1370.0,715.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail,1462.0,0
2735.0,1117.0,2.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,1
1276.0,580.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1610.0,1159.0,2.0,2.0,FL,"Cats,Dogs",No,Thumbnail,1350.0,1
2150.0,900.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1077.0,474.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
604.0,400.0,1.0,1.0,NV,"Cats,Dogs",No,No,1115.0,0
2605.0,1257.0,2.0,2.0,CA,"Cats,Dogs",No,Yes,2195.0,1
1400.0,632.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
1407.0,834.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
2250.0,1234.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,1
1574.0,832.0,1.0,2.0,CO,"Cats,Dogs",No,Yes,1462.0,1
1950.0,954.0,1.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,0
1975.0,567.0,1.0,2.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1462.0,821.0,1.0,1.0,FL,"Cats,Dogs",No,Yes,1350.0,1
1250.0,632.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
1595.0,1231.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail,1115.0,1
936.0,750.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail,960.0,0
1263.0,710.0,1.0,1.0,OH,"Cats,Dogs",No,Yes,954.5,1
852.0,775.0,1.0,1.0,NV,"Cats,Dogs",No,Yes,1115.0,0
1805.0,2145.0,2.5,3.0,OH,"Cats,Dogs",No,No,954.5,1
1464.0,1022.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,1
1182.0,710.0,1.0,1.0,OH,"Cats,Dogs",No,Yes,954.5,1
1453.0,1019.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,1
795.0,643.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1000.0,1100.0,2.0,2.0,AR,"Cats,Dogs",No,Yes,845.0,1
1038.0,584.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
2967.0,1269.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,1
1947.0,714.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,0
3050.0,1314.0,1.0,3.0,MA,"Cats,Dogs",No,Yes,2167.0,1
3907.0,1464.0,2.0,3.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,1
1265.0,1078.0,1.5,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1214.0,704.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
2370.0,1381.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,1
1159.0,1196.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
640.0,669.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
950.0,924.0,1.0,2.0,NV,"Cats,Dogs",No,No,1115.0,0
1353.0,802.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1010.0,1307.0,1.5,3.0,LA,"Cats,Dogs",No,No,960.0,1
1988.0,1464.0,2.0,3.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1075.0,781.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
357.0,904.0,1.0,2.0,OH,"Cats,Dogs",No,Thumbnail,954.5,0
893.0,901.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
1350.0,972.0,2.0,2.0,OH,"Cats,Dogs",No,Yes,954.5,1
1400.0,1098.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1149.0,1074.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1315.0,796.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
845.0,711.0,1.0,1.0,LA,"Cats,Dogs",No,Thumbnail,960.0,0
1265.0,707.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail,1462.0,0
1499.0,795.0,1.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,0
1225.0,1093.0,2.0,2.0,NV,"Cats,Dogs",No,Yes,1115.0,1
2600.0,1710.0,2.0,4.0,OH,"Cats,Dogs",No,Yes,954.5,1
1260.0,1137.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1356.0,787.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1545.0,1248.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
845.0,983.0,2.0,2.0,AR,"Cats,Dogs",No,Yes,845.0,0
1147.0,643.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,0
1295.0,838.0,1.0,2.0,CO,"Cats,Dogs",No,Yes,1462.0,0
1446.0,764.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
875.0,1086.0,2.0,2.0,AR,"Cats,Dogs",No,No,845.0,1
1690.0,934.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,1
986.0,1050.0,2.0,2.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
1687.0,1523.0,2.0,3.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
943.0,882.0,1.0,1.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
1458.0,1398.0,2.0,3.0,AR,"Cats,Dogs",No,Thumbnail,845.0,1
993.0,987.0,1.5,2.0,OH,"Cats,Dogs",No,Yes,954.5,1
1685.0,1080.0,2.0,2.0,CO,"Cats,Dogs",No,Thumbnail,1462.0,1
1092.0,654.0,1.0,1.0,TX,"Cats,Dogs",No,Yes,1149.0,0
975.0,429.0,1.0,1.0,NV,"Cats,Dogs",No,Yes,1115.0,0
643.0,565.0,1.0,1.0,AR,"Cats,Dogs",No,Thumbnail,845.0,0
1098.0,739.0,1.0,1.0,NV,"Cats,Dogs",No,Thumbnail,1115.0,0
700.0,1045.0,2.0,2.0,AR,"Cats,Dogs",No,Yes,845.0,0
1565.0,792.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
1234.0,1140.0,2.0,2.0,NV,"Cats,Dogs",No,Thumbnail,1115.0,1
1515.0,829.0,1.0,1.0,CO,"Cats,Dogs",No,Thumbnail,1462.0,1
1943.0,1190.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1025.0,868.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1020.0,886.0,1.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1518.0,995.0,1.0,1.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1769.0,1300.0,1.5,3.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,0
935.0,765.0,1.0,1.0,OH,"Cats,Dogs",No,Thumbnail,954.5,0
1405.0,944.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1344.0,1365.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,0
1460.0,1398.0,2.0,3.0,NV,"Cats,Dogs",No,Yes,1115.0,1
1795.0,1200.0,1.0,3.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
1823.0,2628.0,2.0,4.0,NV,"Cats,Dogs",No,Yes,1115.0,1
1162.0,1170.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1260.0,996.0,2.0,2.0,TX,"Cats,Dogs",No,Yes,1149.0,1
1850.0,1285.0,2.0,2.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
3105.0,992.0,2.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,1
950.0,850.0,1.0,2.0,VA,"Cats,Dogs",No,Yes,1420.0,0
1260.0,750.0,1.0,1.0,CA,"Cats,Dogs",No,Thumbnail,2195.0,0
4066.0,791.0,2.0,2.0,MA,"Cats,Dogs",No,Thumbnail,2167.0,1
1880.0,478.0,1.0,1.0,VA,"Cats,Dogs",No,Yes,1420.0,1
673.0,683.0,1.0,1.0,AR,"Cats,Dogs",No,Thumbnail,845.0,0
1400.0,573.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,1
1395.0,1348.0,2.0,3.0,CA,"Cats,Dogs",No,Yes,2195.0,0
1480.0,595.0,1.0,1.0,MA,"Cats,Dogs",No,Yes,2167.0,0
1130.0,660.0,1.0,1.0,TX,"Cats,Dogs",No,Thumbnail,1149.0,0
1239.0,750.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
2754.0,1260.0,2.0,2.0,MA,"Cats,Dogs",No,Yes,2167.0,1
1457.0,869.0,1.0,1.0,CO,"Cats,Dogs",No,Yes,1462.0,0
3305.0,881.0,2.0,2.0,VA,"Cats,Dogs",No,Thumbnail,1420.0,1
